
1000,8.204018,9.618757,1.199082,1.214379
32999,7.633185,10.166972,1.200500,1.226627
64998,8.682760,10.172469,1.202302,1.229472
96997,9.006664,10.213913,1.202583,1.228309
128996,9.216309,10.171256,1.203536,1.228674
160995,9.309850,10.213361,1.204334,1.225975
192994,9.190691,10.114448,1.204967,1.225337
224993,9.248875,10.112974,1.204556,1.226333
256992,9.267547,10.069808,1.203976,1.226219
288991,9.249780,10.049054,1.199679,1.225315
320990,9.223136,10.046580,1.203301,1.225914
352989,8.391377,10.084636,1.203572,1.225924
384988,9.218415,10.078327,1.203339,1.226163
416987,9.838764,10.733696,1.283190,1.301497
448986,9.916097,10.911085,1.303726,1.328804
480985,9.809957,10.885773,1.304407,1.328665
512984,9.696177,10.906420,1.304600,1.329450
544983,9.607281,10.904576,1.304643,1.329521
576982,9.544315,10.894274,1.305127,1.329494
608981,14.913544,17.641981,2.246023,2.350252
640980,15.944326,18.970865,2.310592,2.352605
672979,15.819435,18.961172,2.310464,2.353361
704978,15.749263,18.964803,2.310937,2.353038
736977,15.703234,18.966165,2.310697,2.353349
768976,15.616246,18.953438,2.309970,2.354178
800975,15.561742,18.954630,2.310830,2.353397
832974,15.458394,18.947133,2.297415,2.353876
864973,15.418914,18.938612,2.309120,2.353857
896972,14.595815,18.914857,2.310835,2.353903
928971,15.307010,18.975651,2.310817,2.354305
960970,15.277295,18.951882,2.309572,2.354395
992969,15.260611,18.949562,2.299909,2.354063
1024968,15.240186,18.900144,2.310082,2.345488
1056967,15.118796,18.913046,2.310801,2.354257
1088966,15.141711,18.952904,2.310191,2.354415
1120965,15.060705,18.970509,2.310546,2.354437
1152964,15.062549,18.961557,2.310955,2.343873
1184963,15.035440,18.910384,2.309739,2.353611
1216962,15.018499,18.926851,2.310694,2.354551
1248961,14.997412,18.938927,2.310597,2.354327
1280960,14.952487,18.872612,2.310993,2.345235
1312959,14.931709,18.873160,2.308263,2.354504
1344958,14.898981,18.878243,2.310377,2.354969
1376957,14.890200,18.886098,2.310711,2.354101
1408956,14.406805,18.857723,2.302885,2.354790
1440955,14.837463,18.899313,2.310267,2.354024
1472954,14.837102,18.916840,2.310982,2.355331
1504953,14.827373,18.894189,2.310734,2.355171
1536952,14.805093,18.902455,2.302686,2.349831
1568951,14.798743,18.902361,2.310639,2.353497
1600950,14.772900,18.888138,2.311132,2.355500
1632949,14.735551,18.912458,2.310450,2.349379
1664948,14.758383,18.897670,2.310280,2.354305
1696947,14.711015,18.879410,2.310808,2.354761
1728946,14.735727,18.893209,2.304780,2.354845
1760945,14.680523,18.887531,2.310005,2.352959
1792944,14.703406,18.880764,2.310958,2.355116
1824943,14.686164,18.887847,2.304436,2.354685
1856942,14.666821,18.841350,2.305581,2.354053
1888941,14.629691,18.815225,2.310185,2.347868
1920940,14.242665,18.662277,2.309667,2.353649
1952939,14.538640,18.722345,2.309537,2.353830
1984938,14.513655,18.689836,2.308704,2.346653
2016937,14.467736,18.696121,2.308067,2.350179
2048936,14.483253,18.712714,2.309272,2.352674
2080935,14.458108,18.702146,2.308755,2.343792
2112934,14.442452,18.699102,2.308867,2.352764
2144933,14.415832,18.657684,2.302376,2.348497
2176932,14.367894,18.608258,2.308346,2.351246
2208931,14.239597,18.486785,2.301381,2.347565
2240930,14.264479,18.418354,2.307830,2.349583
2272929,14.229309,18.410096,2.305858,2.349262
2304928,14.224471,18.412343,2.306760,2.344348
2336927,14.226394,18.292045,2.306875,2.348947
2368926,14.128889,18.241132,2.306900,2.343526
2400925,14.047356,18.166777,2.304485,2.346228
2432924,13.967306,18.003554,2.305601,2.340947
2464923,13.610540,17.785965,2.302928,2.343081
2496922,12.913446,15.868391,2.229880,2.272371
2528921,13.675630,17.670032,2.296477,2.336079
2560920,13.650107,17.794294,2.302576,2.342469
2592919,13.790135,17.783067,2.303376,2.342256
2624918,13.727443,17.690233,2.296015,2.340973
2656917,12.621438,16.770359,2.234063,2.286043
2688916,12.986729,16.917503,2.279414,2.315255
2720915,13.579807,17.383156,2.300005,2.336047
2752914,13.523087,17.319931,2.299916,2.332301
2784913,13.519663,17.308561,2.299784,2.332937
2816912,13.515868,17.251907,2.300483,2.336257
2848911,13.446300,17.238268,2.299976,2.331651
2880910,13.452200,17.154251,2.299035,2.331766
2912909,13.365229,17.056981,2.297134,2.329585
2944908,12.129510,16.358395,2.282000,2.334581
2976907,12.956343,16.806556,2.298402,2.330415
3008906,13.348128,16.962926,2.298794,2.329959
3040905,13.328587,16.953516,2.298235,2.333072
3072904,13.316141,16.733703,2.297281,2.333098
3104903,13.298326,16.806659,2.297942,2.333089
3136902,13.268401,16.883571,2.293975,2.331985
3168901,13.224250,16.839593,2.294828,2.322312
3200900,13.265865,16.822241,2.296728,2.331947
3232899,13.217002,16.808420,2.297532,2.326885
3264898,13.191271,16.818024,2.294903,2.331325
3296897,13.189036,16.800684,2.297563,2.330046
3328896,13.174296,16.699954,2.293528,2.330189
3360895,13.133770,16.677276,2.294026,2.329755
3392894,13.135771,16.665876,2.296921,2.329374
3424893,12.995077,16.673825,2.296833,2.329266
3456892,13.126576,16.687113,2.293306,2.329398
3488891,13.093914,16.699928,2.296264,2.327985
3520890,12.939291,16.601936,2.296645,2.325545
3552889,13.081528,16.651961,2.296475,2.325406
3584888,13.040162,16.649787,2.295579,2.325250
3616887,13.006375,16.565214,2.296090,2.327227
3648886,13.007776,16.585040,2.295325,2.324379
3680885,12.984055,16.540991,2.292714,2.326708
3712884,12.993748,16.499132,2.295583,2.324209
3744883,13.010835,16.538708,2.295692,2.327059
3776882,12.898300,16.549132,2.295790,2.326829
3808881,12.922843,16.559484,2.292716,2.325401
3840880,12.986763,16.571962,2.292870,2.326650
3872879,12.949848,16.470328,2.295022,2.325116
3904878,12.831447,16.483671,2.295165,2.324835
3936877,12.941654,16.569511,2.294379,2.322419
